minutes,mp,nineties,gls,ast,ga,gls_p90_raw,ast_p90_raw,ga_p90_raw,player,team,pos,age,nation,league,season,sh,sot,int,tklw,crs,fls,fld,source
1017.0,18,11.3,2,1,3,0.18,0.09,0.27,Aitor Ruibal,Real Betis,"DF,MF",27,es ESP,La Liga,2324,13,2,14,27,28,16,13,fbref_cache
2494.0,35,27.7,0,4,4,0.0,0.14,0.14,Sergio Ruiz,Granada,MF,28,es ESP,La Liga,2324,13,1,27,47,17,44,66,fbref_cache
1046.0,12,11.6,0,1,1,0.0,0.09,0.09,Youssouf Sabaly,Real Betis,DF,30,sn SEN,La Liga,2324,4,0,11,8,27,9,6,fbref_cache
1077.0,26,12.0,3,1,4,0.25,0.08,0.33,Umar Sadiq,Real Sociedad,FW,26,ng NGA,La Liga,2324,33,10,0,10,12,45,19,fbref_cache
19.0,1,0.2,0,0,0,0.0,0.0,0.0,Pablo Saenz,Granada,MF,22,es ESP,La Liga,2324,0,0,0,3,1,0,1,fbref_cache
1605.0,23,17.8,3,0,3,0.17,0.0,0.17,Kike Salas,Sevilla,DF,21,es ESP,La Liga,2324,16,5,28,24,8,32,10,fbref_cache
28.0,1,0.3,0,0,0,0.0,0.0,0.0,Salvi,Rayo Vallecano,MF,32,es ESP,La Liga,2324,0,0,1,0,0,0,1,fbref_cache
92.0,4,1.0,0,0,0,0.0,0.0,0.0,Diadie Samassékou,Cádiz,MF,27,ml MLI,La Liga,2324,1,1,3,3,0,2,0,fbref_cache
152.0,4,1.7,1,0,1,0.59,0.0,0.59,Fede San Emeterio,Cádiz,MF,26,es ESP,La Liga,2324,1,1,2,2,1,8,3,fbref_cache
1975.0,30,21.9,4,5,9,0.18,0.23,0.41,Oihan Sancet,Athletic Club,MF,23,es ESP,La Liga,2324,42,12,10,11,29,30,35,fbref_cache
1452.0,29,16.1,3,1,4,0.19,0.06,0.25,Antonio Sánchez,Mallorca,MF,26,es ESP,La Liga,2324,23,9,12,12,34,26,13,fbref_cache
1181.0,26,13.1,0,2,2,0.0,0.15,0.15,Juanlu Sánchez,Sevilla,"DF,MF",19,es ESP,La Liga,2324,11,2,10,36,61,11,23,fbref_cache
1775.0,26,19.7,0,5,5,0.0,0.25,0.25,Manu Sánchez,Celta Vigo,"DF,MF",22,es ESP,La Liga,2324,9,2,19,32,57,21,5,fbref_cache
2295.0,33,25.5,3,0,3,0.12,0.0,0.12,Ricard Sánchez,Granada,DF,23,es ESP,La Liga,2324,14,5,13,18,83,27,21,fbref_cache
656.0,14,7.3,1,0,1,0.14,0.0,0.14,Yellu Santiago,Getafe,MF,19,es ESP,La Liga,2324,5,2,1,8,4,17,12,fbref_cache
24.0,1,0.3,0,0,0,0.0,0.0,0.0,Paco Sanz,Almería,DF,18,es ESP,La Liga,2324,0,0,0,0,0,0,0,fbref_cache
1630.0,23,18.1,0,0,0,0.0,0.0,0.0,Stefan Savić,Atlético Madrid,DF,32,me MNE,La Liga,2324,5,1,25,18,4,16,6,fbref_cache
2976.0,37,33.1,9,10,19,0.27,0.3,0.57,Sávio,Girona,"MF,FW",19,br BRA,La Liga,2324,45,20,20,26,122,30,66,fbref_cache
946.0,11,10.5,1,0,1,0.1,0.0,0.1,Aleksandar Sedlar,Alavés,DF,31,rs SRB,La Liga,2324,4,1,15,8,0,14,4,fbref_cache
729.0,19,8.1,3,0,3,0.37,0.0,0.37,André Silva,Real Sociedad,FW,27,pt POR,La Liga,2324,16,6,1,2,0,14,8,fbref_cache
2475.0,28,27.5,0,0,0,0.0,0.0,0.0,Rui Silva,Real Betis,GK,29,pt POR,La Liga,2324,0,0,1,0,0,2,7,fbref_cache
630.0,14,7.0,1,2,3,0.14,0.29,0.43,Giuliano Simeone,Alavés,MF,20,ar ARG,La Liga,2324,15,3,5,5,14,11,6,fbref_cache
3182.0,36,35.4,0,0,0,0.0,0.0,0.0,Unai Simón,Athletic Club,GK,26,es ESP,La Liga,2324,0,0,1,1,0,0,8,fbref_cache
374.0,10,4.2,0,0,0,0.0,0.0,0.0,Daley Sinkgraven,Las Palmas,DF,28,nl NED,La Liga,2324,0,0,6,5,5,4,5,fbref_cache
897.0,14,10.0,0,1,1,0.0,0.1,0.1,Jailson Siqueira,Celta Vigo,"DF,MF",27,br BRA,La Liga,2324,5,3,12,18,4,13,13,fbref_cache
3060.0,34,34.0,0,0,0,0.0,0.0,0.0,Antonio Sivera,Alavés,GK,26,es ESP,La Liga,2324,0,0,0,0,0,0,2,fbref_cache
1646.0,32,18.3,0,1,1,0.0,0.05,0.05,Rubén Sobrino,Cádiz,"MF,FW",31,es ESP,La Liga,2324,21,3,17,29,22,46,31,fbref_cache
30.0,2,0.3,0,0,0,0.0,0.0,0.0,Alex Sola,Real Sociedad,"DF,FW",24,es ESP,La Liga,2324,0,0,1,0,0,2,2,fbref_cache
1262.0,29,14.0,0,3,3,0.0,0.21,0.21,Alex Sola,Alavés,MF,24,es ESP,La Liga,2324,28,7,10,15,82,11,28,fbref_cache
384.0,18,4.3,0,0,0,0.0,0.0,0.0,Jhon Solis,Girona,MF,18,co COL,La Liga,2324,9,3,8,9,0,10,5,fbref_cache
3413.0,38,37.9,0,0,0,0.0,0.0,0.0,David Soria,Getafe,GK,30,es ESP,La Liga,2324,0,0,1,0,0,1,2,fbref_cache
8.0,1,0.1,0,0,0,0.0,0.0,0.0,Alberto Soro,Granada,"FW,MF",24,es ESP,La Liga,2324,0,0,0,0,0,0,1,fbref_cache
721.0,17,8.0,0,1,1,0.0,0.12,0.12,Hugo Sotelo,Celta Vigo,MF,19,es ESP,La Liga,2324,8,1,2,17,29,16,3,fbref_cache
2286.0,28,25.4,0,1,1,0.0,0.04,0.04,Boubakary Soumaré,Sevilla,MF,24,fr FRA,La Liga,2324,1,0,25,31,3,33,29,fbref_cache
1460.0,24,16.2,1,1,2,0.06,0.06,0.12,Djibril Sow,Sevilla,MF,26,ch SUI,La Liga,2324,18,5,18,21,6,27,19,fbref_cache
114.0,6,1.3,0,0,0,0.0,0.0,0.0,Çağlar Söyüncü,Atlético Madrid,DF,27,tr TUR,La Liga,2324,0,0,1,1,0,3,1,fbref_cache
2216.0,27,24.6,1,0,1,0.04,0.0,0.04,Carl Starfelt,Celta Vigo,DF,28,se SWE,La Liga,2324,12,5,37,29,1,15,10,fbref_cache
2863.0,37,31.8,13,3,16,0.41,0.09,0.5,Jørgen Strand Larsen,Celta Vigo,FW,23,no NOR,La Liga,2324,82,35,5,11,19,64,48,fbref_cache
804.0,31,8.9,9,3,12,1.01,0.34,1.34,Cristhian Stuani,Girona,FW,36,uy URU,La Liga,2324,34,17,5,11,1,28,7,fbref_cache
2562.0,32,28.5,2,0,2,0.07,0.0,0.07,Álex Suárez,Las Palmas,DF,30,es ESP,La Liga,2324,7,5,18,38,15,26,28,fbref_cache
1299.0,16,14.4,0,2,2,0.0,0.14,0.14,Damián Suárez,Getafe,DF,35,uy URU,La Liga,2324,4,1,10,20,49,24,12,fbref_cache
133.0,4,1.5,0,0,0,0.0,0.0,0.0,Denis Suárez,Villarreal,MF,29,es ESP,La Liga,2324,1,0,1,0,4,4,2,fbref_cache
917.0,15,10.2,6,0,6,0.59,0.0,0.59,Luis Suárez,Almería,"FW,MF",25,co COL,La Liga,2324,40,14,0,5,7,18,17,fbref_cache
1517.0,29,16.9,1,4,5,0.06,0.24,0.3,Suso,Sevilla,MF,29,es ESP,La Liga,2324,26,6,5,17,133,22,36,fbref_cache
3.0,1,0.0,0,0,0,0.0,0.0,0.0,Max Svensson,Osasuna,FW,21,es ESP,La Liga,2324,0,0,0,0,0,1,0,fbref_cache
439.0,15,4.9,5,0,5,1.03,0.0,1.03,Williot Swedberg,Celta Vigo,FW,19,se SWE,La Liga,2324,12,6,1,5,5,6,11,fbref_cache
18.0,2,0.2,0,0,0,0.0,0.0,0.0,Mamadou Sylla,Alavés,FW,29,sn SEN,La Liga,2324,0,0,0,0,0,1,2,fbref_cache
2489.0,34,27.7,23,6,29,0.83,0.22,1.05,Alexander Sørloth,Villarreal,FW,27,no NOR,La Liga,2324,78,36,0,4,7,34,19,fbref_cache
3.0,1,0.0,0,0,0,0.0,0.0,0.0,Yassin Tallal,Getafe,MF,18,es ESP,La Liga,2324,0,0,0,0,0,1,0,fbref_cache
1337.0,21,14.9,0,0,0,0.0,0.0,0.0,Renato Tapia,Celta Vigo,"MF,DF",28,pe PER,La Liga,2324,19,1,20,27,9,25,27,fbref_cache
8.0,1,0.1,0,0,0,0.0,0.0,0.0,César Tárrega,Valencia,DF,21,es ESP,La Liga,2324,0,0,0,0,0,0,0,fbref_cache
43.0,6,0.5,0,0,0,0.0,0.0,0.0,Marciano Tchami,Almería,FW,19,gw GNB,La Liga,2324,1,0,0,0,1,0,0,fbref_cache
1987.0,27,22.1,3,1,4,0.14,0.05,0.18,Aurélien Tchouaméni,Real Madrid,"MF,DF",23,fr FRA,La Liga,2324,27,7,29,25,22,20,22,fbref_cache
1141.0,25,12.7,1,0,1,0.08,0.0,0.08,Nahuel Tenaglia,Alavés,DF,27,ar ARG,La Liga,2324,8,1,13,15,17,13,14,fbref_cache
2520.0,28,28.0,0,0,0,0.0,0.0,0.0,Marc-André ter Stegen,Barcelona,GK,31,de GER,La Liga,2324,0,0,0,0,0,0,1,fbref_cache
785.0,19,8.7,0,2,2,0.0,0.23,0.23,Ramón Terrats,Villarreal,MF,22,es ESP,La Liga,2324,8,1,2,13,27,15,17,fbref_cache
1238.0,20,13.8,0,2,2,0.0,0.15,0.15,Kieran Tierney,Real Sociedad,DF,26,sct SCO,La Liga,2324,2,0,10,24,27,6,8,fbref_cache
1272.0,25,14.1,1,2,3,0.07,0.14,0.21,Raúl de Tomás,Rayo Vallecano,FW,28,es ESP,La Liga,2324,39,12,1,5,8,24,26,fbref_cache
701.0,26,7.8,0,2,2,0.0,0.26,0.26,Pablo Torre,Girona,MF,20,es ESP,La Liga,2324,13,1,4,2,7,8,21,fbref_cache
1250.0,17,13.9,0,0,0,0.0,0.0,0.0,Raúl Torrente,Granada,DF,21,es ESP,La Liga,2324,3,0,12,15,2,18,8,fbref_cache
1211.0,29,13.5,7,2,9,0.52,0.15,0.67,Ferran Torres,Barcelona,FW,23,es ESP,La Liga,2324,38,15,5,8,21,8,16,fbref_cache
1616.0,27,18.0,0,1,1,0.0,0.06,0.06,Óliver Torres,Sevilla,MF,28,es ESP,La Liga,2324,9,3,7,22,43,26,23,fbref_cache
1788.0,28,19.9,1,0,1,0.05,0.0,0.05,Lucas Torró,Osasuna,MF,29,es ESP,La Liga,2324,30,7,35,15,3,43,17,fbref_cache
568.0,11,6.3,1,0,1,0.16,0.0,0.16,Bertrand Traoré,Villarreal,MF,27,bf BFA,La Liga,2324,20,7,1,5,9,7,21,fbref_cache
2292.0,31,25.5,0,2,2,0.0,0.08,0.08,Hamari Traoré,Real Sociedad,DF,31,ml MLI,La Liga,2324,18,2,24,19,46,32,19,fbref_cache
1380.0,31,15.3,0,0,0,0.0,0.0,0.0,Óscar Trejo,Rayo Vallecano,"FW,MF",35,ar ARG,La Liga,2324,18,3,5,15,21,40,40,fbref_cache
309.0,14,3.4,0,0,0,0.0,0.0,0.0,Manu Trigueros,Villarreal,MF,31,es ESP,La Liga,2324,6,3,3,5,5,5,3,fbref_cache
2052.0,30,22.8,8,7,15,0.35,0.31,0.66,Viktor Tsyhankov,Girona,MF,25,ua UKR,La Liga,2324,44,16,10,20,61,14,41,fbref_cache
1687.0,29,18.7,0,1,1,0.0,0.05,0.05,Beñat Turrientes,Real Sociedad,MF,21,es ESP,La Liga,2324,23,10,6,18,19,36,36,fbref_cache
140.0,3,1.6,0,1,1,0.0,0.64,0.64,Enes Ünal,Getafe,FW,26,tr TUR,La Liga,2324,1,0,0,0,1,5,5,fbref_cache
2448.0,34,27.2,11,1,12,0.4,0.04,0.44,Myrto Uzuni,Granada,"FW,MF",28,al ALB,La Liga,2324,64,29,3,13,11,26,19,fbref_cache
2692.0,34,29.9,1,0,1,0.03,0.0,0.03,Óscar Valentín,Rayo Vallecano,MF,28,es ESP,La Liga,2324,15,7,35,64,6,77,43,fbref_cache
2349.0,28,26.1,0,1,1,0.0,0.04,0.04,Martin Valjent,Mallorca,DF,27,sk SVK,La Liga,2324,9,0,29,19,17,29,10,fbref_cache
108.0,3,1.2,0,0,0,0.0,0.0,0.0,Jesús Vallejo,Granada,DF,26,es ESP,La Liga,2324,0,0,0,1,0,2,1,fbref_cache
3263.0,37,36.3,0,0,0,0.0,0.0,0.0,Álvaro Vallés,Las Palmas,GK,26,es ESP,La Liga,2324,0,0,0,3,1,1,6,fbref_cache
2904.0,37,32.3,2,7,9,0.06,0.22,0.28,Federico Valverde,Real Madrid,MF,25,uy URU,La Liga,2324,56,19,43,35,32,19,15,fbref_cache
286.0,6,3.2,0,0,0,0.0,0.0,0.0,Siebe Van Der Heyden,Mallorca,DF,25,be BEL,La Liga,2324,2,0,7,4,0,8,1,fbref_cache
3302.0,37,36.7,7,1,8,0.19,0.03,0.22,José Luis García Vayá,Valencia,MF,24,es ESP,La Liga,2324,35,12,45,55,145,51,40,fbref_cache
4.0,1,0.0,0,0,0,0.0,0.0,0.0,Borja Vázquez,Cádiz,FW,18,es ESP,La Liga,2324,0,0,0,0,1,0,0,fbref_cache
716.0,20,8.0,1,0,1,0.13,0.0,0.13,Jesus Vazquez,Valencia,DF,20,es ESP,La Liga,2324,7,2,3,10,18,8,7,fbref_cache
700.0,12,7.8,0,0,0,0.0,0.0,0.0,Kevin Vázquez,Celta Vigo,DF,30,es ESP,La Liga,2324,2,1,5,13,8,11,10,fbref_cache
1419.0,29,15.8,3,6,9,0.19,0.38,0.57,Lucas Vázquez,Real Madrid,DF,32,es ESP,La Liga,2324,12,7,12,22,45,23,24,fbref_cache
18.0,1,0.2,0,0,0,0.0,0.0,0.0,Gabriel Veiga,Celta Vigo,MF,21,es ESP,La Liga,2324,0,0,0,0,1,0,0,fbref_cache
35.0,6,0.4,0,0,0,0.0,0.0,0.0,Alejo Véliz,Sevilla,FW,19,ar ARG,La Liga,2324,2,2,0,0,0,4,1,fbref_cache
162.0,5,1.8,0,0,0,0.0,0.0,0.0,Arthur Vermeeren,Atlético Madrid,MF,18,be BEL,La Liga,2324,0,0,6,0,0,7,1,fbref_cache
1534.0,27,17.0,3,1,4,0.18,0.06,0.23,Mikel Vesga,Athletic Club,MF,30,es ESP,La Liga,2324,19,7,31,20,15,28,6,fbref_cache
1114.0,18,12.4,2,4,6,0.16,0.32,0.48,Carlos Vicente,Alavés,MF,24,es ESP,La Liga,2324,15,8,5,7,90,18,25,fbref_cache
96.0,7,1.1,1,0,1,0.94,0.0,0.94,Nacho Vidal,Osasuna,DF,28,es ESP,La Liga,2324,3,1,0,4,0,0,1,fbref_cache
416.0,8,4.6,0,0,0,0.0,0.0,0.0,Nacho Vidal,Mallorca,DF,28,es ESP,La Liga,2324,8,3,2,5,15,9,3,fbref_cache
315.0,4,3.5,0,0,0,0.0,0.0,0.0,Fran Vieites,Real Betis,GK,24,es ESP,La Liga,2324,0,0,0,1,0,0,0,fbref_cache
617.0,9,6.9,2,1,3,0.29,0.15,0.44,Jonathan Viera,Las Palmas,"MF,FW",33,es ESP,La Liga,2324,14,6,0,4,16,3,17,fbref_cache
912.0,12,10.1,0,3,3,0.0,0.3,0.3,Jonathan Viera,Almería,MF,33,es ESP,La Liga,2324,12,5,4,9,6,10,16,fbref_cache
13.0,2,0.1,0,0,0,0.0,0.0,0.0,Toni Villa,Girona,MF,28,es ESP,La Liga,2324,1,1,0,0,0,0,1,fbref_cache
513.0,18,5.7,2,1,3,0.35,0.18,0.53,Asier Villalibre,Athletic Club,FW,25,es ESP,La Liga,2324,12,6,0,1,2,7,11,fbref_cache
1803.0,35,20.0,1,3,4,0.05,0.15,0.2,Gonzalo Villar,Granada,MF,25,es ESP,La Liga,2324,22,5,7,33,24,45,66,fbref_cache
1014.0,12,11.3,0,0,0,0.0,0.0,0.0,Iván Villar,Celta Vigo,GK,26,es ESP,La Liga,2324,0,0,0,0,0,2,2,fbref_cache
166.0,3,1.8,0,0,0,0.0,0.0,0.0,Ricardo Visus,Real Betis,DF,22,es ESP,La Liga,2324,0,0,2,2,0,3,1,fbref_cache
2878.0,33,32.0,0,0,0,0.0,0.0,0.0,Daniel Vivian,Athletic Club,DF,24,es ESP,La Liga,2324,11,1,29,29,5,37,26,fbref_cache
82.0,5,0.9,0,0,0,0.0,0.0,0.0,Shon Weissman,Granada,FW,27,il ISR,La Liga,2324,1,0,0,1,1,1,1,fbref_cache
2844.0,34,31.6,12,3,15,0.38,0.09,0.47,Iñaki Williams,Athletic Club,MF,29,gh GHA,La Liga,2324,93,43,13,18,110,32,45,fbref_cache
2263.0,31,25.1,5,11,16,0.2,0.44,0.64,Nico Williams,Athletic Club,MF,21,es ESP,La Liga,2324,56,19,4,12,152,19,37,fbref_cache
2783.0,35,30.9,2,0,2,0.06,0.0,0.06,Axel Witsel,Atlético Madrid,DF,34,be BEL,La Liga,2324,7,3,16,21,4,24,28,fbref_cache
302.0,10,3.4,0,0,0,0.0,0.0,0.0,Xeber,Alavés,"MF,FW",26,es ESP,La Liga,2324,5,0,1,5,14,9,0,fbref_cache
61.0,1,0.7,0,0,0,0.0,0.0,0.0,Antal Yaakobishvili,Girona,DF,19,hu HUN,La Liga,2324,0,0,3,1,0,1,0,fbref_cache
2201.0,37,24.5,5,5,10,0.2,0.2,0.41,Lamine Yamal,Barcelona,"FW,MF",16,es ESP,La Liga,2324,58,21,20,37,87,23,52,fbref_cache
928.0,25,10.3,3,0,3,0.29,0.0,0.29,Roman Yaremchuk,Valencia,FW,27,ua UKR,La Liga,2324,18,9,1,2,3,7,13,fbref_cache
1228.0,29,13.6,1,2,3,0.07,0.15,0.22,Arsen Zakharyan,Real Sociedad,"MF,FW",20,ru RUS,La Liga,2324,33,9,4,15,76,21,11,fbref_cache
704.0,13,7.8,0,0,0,0.0,0.0,0.0,Joseba Zaldúa,Cádiz,"DF,MF",31,es ESP,La Liga,2324,1,0,1,13,16,14,4,fbref_cache
1638.0,21,18.2,6,2,8,0.33,0.11,0.44,Bryan Zaragoza,Granada,"MF,FW",21,es ESP,La Liga,2324,33,19,3,8,99,12,33,fbref_cache
2518.0,30,28.0,0,2,2,0.0,0.07,0.07,Igor Zubeldia,Real Sociedad,DF,26,es ESP,La Liga,2324,12,0,28,24,3,42,9,fbref_cache
2654.0,31,29.5,4,1,5,0.14,0.03,0.17,Martín Zubimendi,Real Sociedad,MF,24,es ESP,La Liga,2324,22,11,39,28,7,34,21,fbref_cache
1227.0,18,13.63,0,0,0,,,,Pablo Romero 3,Almería,DF,25,BRA,Segunda,2223,4,1,21,20,10,21,17,demo
1127.0,16,12.52,0,0,0,,,,Iker Torres 8,Córdoba,DF,34,POR,Segunda,2425,7,0,28,15,11,9,9,demo
2850.0,38,31.67,3,5,8,,,,Javier Ortega 9,Albacete,MF,30,URU,Segunda,2223,33,7,53,50,65,40,32,demo
2907.0,38,32.3,1,1,2,,,,Fermín Díaz 14,Zaragoza B,DF,35,ESP,Segunda,2425,13,4,64,47,32,23,36,demo
2514.0,36,27.93,0,2,2,,,,Yeremy Ruiz 18,Tenerife,DF,26,POR,Segunda,2223,13,4,51,52,13,35,28,demo
555.0,8,6.17,2,2,4,,,,Lamine González 23,Almería,FW,34,URU,Segunda,2425,11,4,0,2,7,2,5,demo
3069.0,38,34.1,16,10,26,,,,Samu Romero 24,Albacete,FW,29,ARG,Segunda,2223,70,17,9,20,38,34,36,demo
1653.0,24,18.37,3,5,8,,,,Hugo García 29,Albacete,MF,20,NGA,Segunda,2425,13,6,23,32,27,21,15,demo
2428.0,35,26.98,2,4,6,,,,Iker Ruiz 33,Tenerife,MF,29,MAR,Segunda,2223,24,10,27,30,43,24,29,demo
395.0,6,4.39,1,0,1,,,,Iker García 38,Eibar,DF,20,ARG,Segunda,2425,2,2,7,9,3,3,0,demo
2690.0,38,29.89,2,1,3,,,,Pablo Ruiz 39,Mirandés,DF,34,FRA,Segunda,2223,9,1,42,46,27,30,18,demo
563.0,8,6.26,0,0,0,,,,Iker González 44,Huesca,DF,20,ESP,Segunda,2425,2,0,18,5,2,8,6,demo
2113.0,30,23.48,8,5,13,,,,Bryan Sánchez 48,Burgos,FW,26,FRA,Segunda,2223,44,15,11,10,22,25,19,demo
2891.0,38,32.12,18,8,26,,,,Iker López 53,Dépor,FW,34,FRA,Segunda,2425,63,29,16,16,42,38,40,demo
1041.0,15,11.57,4,0,4,,,,Ante Jiménez 54,Zaragoza B,FW,28,URU,Segunda,2223,18,11,9,4,7,10,10,demo
1829.0,26,20.32,11,4,15,,,,Álex Torres 59,Elche,"FW,MF",35,BRA,Segunda,2425,45,22,9,8,28,15,18,demo
3117.0,38,34.63,2,7,9,,,,Ante Ruiz 63,Dépor,MF,24,ARG,Segunda,2223,42,12,39,45,72,38,30,demo
2428.0,35,26.98,12,5,17,,,,Sergio Alonso 68,Cartagena,FW,24,ESP,Segunda,2425,65,25,12,15,40,24,30,demo
466.0,7,5.18,0,1,1,,,,Pablo Iglesias 69,Burgos,DF,34,POR,Segunda,2223,2,0,13,7,2,2,5,demo
2688.0,38,29.87,1,2,3,,,,Iván Romero 74,Córdoba,DF,27,ARG,Segunda,2425,13,4,56,47,29,37,28,demo
2126.0,30,23.62,8,5,13,,,,Nico Alonso 78,Eldense,FW,20,ARG,Segunda,2223,56,22,16,18,13,25,21,demo
2079.0,30,23.1,9,5,14,,,,Javier Núñez 83,Racing Ferrol,FW,35,ARG,Segunda,2425,41,15,17,12,25,21,27,demo
865.0,12,9.61,0,0,0,,,,Fermín Sánchez 84,Zaragoza,GK,17,URU,Segunda,2223,0,0,3,1,0,13,12,demo
2403.0,34,26.7,0,6,6,,,,Hugo Castro 89,Castellón,MF,27,ESP,Segunda,2425,30,8,34,37,49,32,28,demo
2821.0,38,31.34,1,6,7,,,,Samu Alonso 93,Racing,DF,30,FRA,Segunda,2223,12,1,63,54,23,37,42,demo
1123.0,16,12.48,0,2,2,,,,Fermín González 1,Albacete,DF,33,POR,Segunda,2425,5,0,20,26,10,11,7,demo
707.0,10,7.86,1,1,2,,,,Fermín Pérez 2,Tenerife,FW,17,ESP,Segunda,2223,13,7,1,4,12,10,6,demo
2527.0,36,28.08,2,0,2,,,,Pedri Jiménez 7,Eldense,DF,35,ESP,Segunda,2425,12,2,60,48,19,28,31,demo
638.0,9,7.09,1,1,2,,,,Javier Navarro 11,Albacete,MF,34,ARG,Segunda,2223,14,8,9,14,13,8,2,demo
2775.0,38,30.83,0,0,0,,,,Lamine Pérez 16,Burgos,GK,20,ARG,Segunda,2425,0,0,2,2,1,31,27,demo
1492.0,21,16.58,1,9,10,,,,Iván García 17,Eibar,MF,36,ARG,Segunda,2223,18,3,30,23,21,29,15,demo
953.0,14,10.59,0,0,0,,,,Lamine Martínez 22,Cartagena,DF,27,MAR,Segunda,2425,4,0,25,16,6,6,9,demo
2302.0,33,25.58,2,2,4,,,,Sergio González 26,Tenerife,DF,19,POR,Segunda,2223,7,1,38,38,22,32,26,demo
1471.0,21,16.34,0,0,0,,,,Samu Navarro 31,Eldense,DF,17,URU,Segunda,2425,11,1,23,27,17,10,22,demo
1222.0,17,13.58,5,2,7,,,,Nico Torres 32,Córdoba,MF,30,BRA,Segunda,2223,14,3,16,20,27,7,15,demo
1267.0,18,14.08,2,0,2,,,,Hugo Díaz 37,Mirandés,DF,20,POR,Segunda,2425,7,0,21,23,14,13,15,demo
566.0,8,6.29,2,1,3,,,,Iván Alonso 41,Dépor,MF,26,MAR,Segunda,2223,6,3,3,9,9,7,6,demo
959.0,14,10.66,3,1,4,,,,Lamine López 46,Almería,MF,25,POR,Segunda,2425,9,3,17,16,14,12,9,demo
796.0,11,8.84,0,1,1,,,,Pedri García 47,Levante,MF,19,BRA,Segunda,2223,12,2,9,7,18,14,6,demo
2300.0,33,25.56,11,6,17,,,,Yeremy López 52,Tenerife,FW,23,BRA,Segunda,2425,63,24,7,17,26,26,20,demo
2791.0,38,31.01,3,7,10,,,,Ayoze Núñez 56,Eibar,MF,36,POR,Segunda,2223,28,8,40,41,47,34,28,demo
2578.0,37,28.64,4,2,6,,,,Iván Ruiz 61,Racing Ferrol,DF,29,FRA,Segunda,2425,8,2,38,45,18,30,27,demo
1303.0,19,14.48,2,1,3,,,,Pedri Alonso 62,Sporting,FW,19,ESP,Segunda,2223,27,13,5,6,16,12,19,demo
3250.0,38,36.11,2,1,3,,,,Pablo Martínez 67,Castellón,DF,30,POR,Segunda,2425,21,5,60,62,28,43,34,demo
708.0,10,7.87,0,0,0,,,,Gavi Torres 71,Burgos,DF,25,POR,Segunda,2223,2,2,11,14,4,13,3,demo
2057.0,29,22.86,0,0,0,,,,Hugo López 76,Racing,GK,27,ESP,Segunda,2425,0,0,3,0,1,20,30,demo
728.0,10,8.09,0,0,0,,,,Bryan Ruiz 77,Racing,GK,27,ESP,Segunda,2223,0,0,1,0,1,11,6,demo
2189.0,31,24.32,0,2,2,,,,Pedri Díaz 82,Dépor,DF,23,URU,Segunda,2425,9,3,45,41,20,29,27,demo
915.0,13,10.17,1,1,2,,,,Marc Romero 86,Eibar,DF,23,POR,Segunda,2223,2,2,8,25,11,6,11,demo
529.0,8,5.88,2,0,2,,,,Sergio Alonso 91,Córdoba,FW,27,NGA,Segunda,2425,9,3,6,2,5,2,10,demo
2711.0,38,30.12,5,6,11,,,,Nico Ruiz 92,Granada,MF,25,POR,Segunda,2223,29,10,33,27,63,38,30,demo
1688.0,24,18.76,3,6,9,,,,Yeremy Núñez 0,Sporting,MF,36,POR,Segunda,2425,24,9,21,24,39,21,17,demo
1365.0,20,15.17,0,0,0,,,,Samu Núñez 4,Albacete,DF,26,URU,Segunda,2223,8,3,28,20,14,15,10,demo
1557.0,22,17.3,0,4,4,,,,Lamine Ramírez 9,Burgos,MF,31,ESP,Segunda,2425,16,4,18,27,33,25,21,demo
373.0,5,4.14,0,1,1,,,,Iker Moreno 10,Córdoba,DF,31,MAR,Segunda,2223,2,0,14,8,0,4,2,demo
2073.0,30,23.03,0,4,4,,,,Pablo Romero 15,Granada,DF,20,ARG,Segunda,2425,10,1,43,31,21,29,17,demo
1876.0,27,20.84,6,6,12,,,,Gavi Navarro 19,Racing,FW,27,MAR,Segunda,2223,51,19,2,11,26,28,19,demo
3338.0,38,37.09,1,6,7,,,,Pedri García 24,Levante,DF,17,FRA,Segunda,2425,17,5,62,69,28,40,29,demo
1762.0,25,19.58,8,11,19,,,,Marc Díaz 25,Burgos,FW,30,FRA,Segunda,2223,36,12,6,7,24,19,19,demo
2036.0,29,22.62,11,1,12,,,,Takefusa Ramírez 30,Sporting,FW,17,ARG,Segunda,2425,62,25,8,5,28,30,16,demo
1276.0,18,14.18,0,5,5,,,,Ayoze Martínez 34,Racing Ferrol,MF,36,ESP,Segunda,2223,13,2,24,17,18,13,20,demo
3158.0,38,35.09,2,2,4,,,,Rodri Ortega 39,Zaragoza,DF,27,BRA,Segunda,2425,13,3,72,55,24,46,33,demo
3153.0,38,35.03,3,8,11,,,,Gavi Navarro 40,Málaga,MF,19,ESP,Segunda,2223,44,14,52,44,66,46,44,demo
2906.0,38,32.29,6,3,9,,,,Iván Romero 45,Zaragoza B,MF,17,NGA,Segunda,2425,33,8,43,35,63,33,34,demo
1054.0,15,11.71,2,1,3,,,,Iván Castro 49,Tenerife,"FW,MF",28,BRA,Segunda,2223,27,8,7,6,16,21,9,demo
2378.0,34,26.42,3,9,12,,,,Unai Ortega 54,Elche,MF,22,NGA,Segunda,2425,25,7,29,40,49,32,27,demo
